Material_type,Core_size,Hydro_size,Surface_charge,Surface_area,Formation_enthalpy,Conduction_band,Valence_band,Electronegativity,Assay,Cell_name,Cell_species,Cell_origin,Cell_type,Exposure_time,Exposure_dose,Toxicity
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,24,0.001,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,24,0.01,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,24,0.1,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,24,1.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,24,5.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,24,10.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,24,20.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,24,50.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,24,100.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,12,0.001,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,12,0.01,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,12,0.1,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,12,1.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,12,5.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,12,10.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,12,20.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,12,50.0,Nontoxic
Al2O3,39.7,267.0,36.3,64.7,-17.345,-1.51,-9.81,5.67,MTT,HCMEC,Human,Blood,Normal,12,100.0,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,24,0.001,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,24,0.01,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,24,0.1,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,24,1.0,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,24,5.0,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,24,10.0,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,24,20.0,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,24,50.0,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,24,100.0,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,12,0.001,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,12,0.01,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,12,0.1,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,12,1.0,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,12,5.0,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,12,10.0,Nontoxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,12,20.0,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,12,50.0,Toxic
CuO,46.3,239.0,42.8,24.1,-1.609,-5.17,-6.51,5.87,MTT,HCMEC,Human,Blood,Normal,12,100.0,Toxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,24,0.001,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,24,0.01,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,24,0.1,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,24,1.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,24,5.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,24,10.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,24,20.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,24,50.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,24,100.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,12,0.001,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,12,0.01,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,12,0.1,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,12,1.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,12,5.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,12,10.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,12,20.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,12,50.0,Nontoxic
Fe2O3,42.5,957.0,-8.2,82.8,-8.512,-4.99,-6.99,5.98,MTT,HCMEC,Human,Blood,Normal,12,100.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,0.001,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,0.01,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,0.1,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,1.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,5.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,10.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,20.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,50.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,24,100.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,0.001,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,0.01,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,0.1,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,1.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,5.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,10.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,20.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,50.0,Nontoxic
Fe3O4,46.8,1025.0,1.7,147.4,-11.59,-5.0,-6.85,5.78,MTT,HCMEC,Human,Blood,Normal,12,100.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,50.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,100.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,100.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,100.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,1.56,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,3.13,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,6.25,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,12.5,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,50.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,72,100.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,1.56,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,3.13,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,48,100.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,1.56,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,3.13,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,6.25,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,12.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,25.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,RTCA,A549,Human,Lung,Cancer,24,100.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,500.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,500.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,50.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CellTiter-Glo,A549,Human,Lung,Cancer,24,500.0,Toxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,CCK-8,A549,Human,Lung,Cancer,24,500.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0.05,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,0.5,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,5.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,50.0,Nontoxic
Fe3O4,12.0,20.0,-3.0,100.0,-11.59,-5.0,-6.85,5.78,MTT,A549,Human,Lung,Cancer,24,500.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,0.01,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,0.1,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,1.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,10.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,25.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,50.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,75.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,MeT-5A,Human,Mesothelium,Normal,24,100.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,0.01,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,0.1,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,1.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,10.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,25.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,50.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,75.0,Nontoxic
SiO2,33.5,120.0,-47.6,576.23,-9.41,-2.02,-11.12,6.19,MTT,A549,Human,Lung,Cancer,24,100.0,Nontoxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,0.0,Nontoxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,0.0,Nontoxic
SiO2,369.0,546.0,-38.7,9.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,1440.0,Nontoxic
Fe3O4,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,0.0,Nontoxic
Fe3O4,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,200.0,Nontoxic
SiO2,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,0.0,Nontoxic
SiO2,27.5,75.1,-29.5,65.0,-9.41,-2.02,-11.12,6.19,LDH,BEAS-2B,Human,Lung,Normal,20,200.0,Nontoxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,Alamar blue,A549,Human,Lung,Cancer,24,0.0,Nontoxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,Alamar blue,A549,Human,Lung,Cancer,24,0.001,Nontoxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,Alamar blue,A549,Human,Lung,Cancer,24,0.01,Nontoxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,Alamar blue,A549,Human,Lung,Cancer,24,0.1,Nontoxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,Alamar blue,A549,Human,Lung,Cancer,24,1.0,Nontoxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,Alamar blue,A549,Human,Lung,Cancer,24,10.0,Nontoxic
SiO2,50.0,79.0,-13.2,108.3,-9.41,-2.02,-11.12,6.19,Alamar blue,A549,Human,Lung,Cancer,24,100.0,Nontoxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24,0.0,Nontoxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24,6.25,Nontoxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24,12.5,Nontoxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24,25.0,Nontoxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24,50.0,Nontoxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,CellTiter-Glo,A549,Human,Lung,Cancer,24,100.0,Nontoxic
SiO2,66.25,233.1,-10.4,41.2,-9.41,-2.02,-11.12,6.19,CCK-8,A549,Human,Lung,Cancer,24,0.0,Nontoxic
